time,stockX,stockY,stockZ
0.0,74.0977,20.158092,5.744207
0.1,73.87641,20.059475,5.8267126
0.2,73.6551,19.960588,5.909103
0.3,73.43378,19.86142,5.9913864
0.4,73.21246,19.761984,6.0735683
0.5,72.99115,19.662289,6.1556563
0.6,72.76986,19.562346,6.2376556
0.7,72.54858,19.462158,6.319572
0.8,72.327324,19.361736,6.401413
0.90000004,72.106094,19.261086,6.4831815
1.0,71.88491,19.160215,6.5648837
1.1,71.66377,19.059103,6.6465344
1.2,71.44269,18.957808,6.728122
1.3000001,71.22167,18.856316,6.809657
1.4,71.00071,18.754633,6.8911433
1.5,70.77983,18.65276,6.972584
1.6,70.55903,18.55071,7.0539813
1.7,70.33832,18.44849,7.135339
1.8000001,70.1177,18.346106,7.21666
1.9,69.89717,18.243568,7.297947
2.0,69.676735,18.140879,7.3792014
2.1000001,69.456406,18.03805,7.460428
2.2,69.23618,17.935091,7.541629
2.3,69.01607,17.832008,7.622805
2.4,68.796036,17.728815,7.7039585
2.5,68.57612,17.625513,7.785092
2.6000001,68.356316,17.52212,7.866208
2.7,68.1366,17.418642,7.9473066
2.8,67.91696,17.315084,8.02839
2.9,67.6974,17.21149,8.109459
3.0,67.47797,17.107815,8.190519
3.1000001,67.2586,17.004097,8.271569
3.2,67.039314,16.900345,8.352609
3.3,66.82011,16.796576,8.4336405
3.4,66.60098,16.692797,8.514666
3.5,66.381905,16.589024,8.595682
3.6000001,66.1629,16.485264,8.676691
3.7,65.94396,16.381535,8.75769
3.8,65.72507,16.27784,8.838682
3.9,65.506226,16.174194,8.919664
4.0,65.287445,16.07061,9.000635
4.1,65.068695,15.9670925,9.081596
4.2000003,64.84998,15.863654,9.162542
4.3,64.63132,15.760304,9.243473
4.4,64.41268,15.657051,9.324387
4.5,64.194084,15.553905,9.40528
4.6,63.975513,15.450872,9.486153
4.7000003,63.75697,15.347962,9.5669985
4.8,63.538452,15.245184,9.647817
4.9,63.319954,15.142544,9.728602
5.0,63.101475,15.0400505,9.809353
5.1,62.88302,14.937708,9.890064
5.2000003,62.66457,14.8355255,9.970734
5.3,62.446136,14.733509,10.051354
5.4,62.227863,14.631666,10.131936
5.5,62.00947,14.529998,10.212452
5.6,61.79108,14.428507,10.29291
5.7000003,61.572693,14.327196,10.373303
5.8,61.354313,14.2260685,10.453629
5.9,61.13593,14.125126,10.533884
6.0,60.91755,14.02437,10.614062
6.1,60.699154,13.923801,10.694162
6.2000003,60.48076,13.82342,10.774181
6.3,60.262356,13.7232275,10.854116
6.4,60.043945,13.62322,10.933967
6.5,59.82552,13.5234,11.01373
6.6,59.607086,13.423764,11.093406
6.7000003,59.38864,13.324311,11.172993
6.8,59.17018,13.225038,11.252493
6.9,58.95171,13.125941,11.331905
7.0,58.733227,13.027019,11.411232
7.1,58.514732,12.928264,11.490472
7.2000003,58.296223,12.829675,11.56963
7.3,58.07773,12.731256,11.648743
7.4,57.859203,12.632991,11.727743
7.5,57.640675,12.5348835,11.806669
7.6,57.42213,12.436926,11.885525
7.7000003,57.20358,12.339112,11.964311
7.8,56.985016,12.241441,12.043036
7.9,56.766445,12.143909,12.121701
8.0,56.54786,12.046516,12.200309
8.1,56.329266,11.949264,12.278861
8.2,56.110664,11.852153,12.357361
8.3,55.892056,11.755188,12.435807
8.400001,55.67344,11.658374,12.514203
8.5,55.454823,11.561718,12.592547
8.6,55.236214,11.465227,12.670839
8.7,55.0176,11.368912,12.749079
8.8,54.799004,11.272784,12.827264
8.900001,54.580414,11.176853,12.905393
9.0,54.361843,11.081136,12.983462
9.1,54.14329,10.985645,13.061472
9.2,53.924774,10.890401,13.139414
9.3,53.70628,10.795418,13.217289
9.400001,53.487827,10.700718,13.295092
9.5,53.26936,10.606332,13.372793
9.6,53.051003,10.512256,13.450431
9.7,52.832714,10.418518,13.527984
9.8,52.614502,10.325137,13.605449
9.900001,52.396374,10.232131,13.682825
10.0,52.17835,10.139512,13.760112
10.1,51.960423,10.047285,13.837308
10.2,51.742615,9.955461,13.91441
10.3,51.52492,9.864034,13.991422
10.400001,51.30735,9.7730055,14.068342
10.5,51.0899,9.682367,14.145169
10.6,50.872578,9.592105,14.221909
10.7,50.655376,9.50221,14.298556
10.8,50.438297,9.412643,14.375117
10.900001,50.22134,9.323418,14.451587
11.0,50.004498,9.234488,14.527962
11.1,49.787758,9.145822,14.604244
11.2,49.571106,9.057387,14.680424
11.3,49.354534,8.969156,14.756501
11.400001,49.138042,8.881096,14.832462
11.5,48.921627,8.793178,14.9082985
11.6,48.705273,8.705375,14.984
11.7,48.48898,8.617657,15.059554
11.8,48.27274,8.53,15.134943
11.900001,48.056564,8.442375,15.210152
12.0,47.840446,8.354759,15.285161
12.1,47.624386,8.267129,15.35995
12.2,47.408386,8.179459,15.434497
12.3,47.192368,8.091754,15.508797
12.400001,46.97649,8.003952,15.5828
12.5,46.76071,7.9160624,15.656487
12.6,46.545033,7.82807,15.729831
12.7,46.329494,7.7399673,15.802801
12.8,46.114094,7.6517406,15.875373
12.900001,45.898857,7.563382,15.94752
13.0,45.683804,7.474882,16.01922
13.1,45.46894,7.386233,16.090454
13.2,45.254284,7.297428,16.161196
13.3,45.03985,7.2084603,16.231436
13.400001,44.82565,7.119324,16.301155
13.5,44.611694,7.0300183,16.370337
13.6,44.39799,6.940535,16.438972
13.7,44.184555,6.850875,16.507053
13.8,43.971382,6.761038,16.57458
13.900001,43.758488,6.67101,16.641535
14.0,43.545853,6.580793,16.707941
14.1,43.333473,6.4903812,16.773808
14.2,43.121334,6.399772,16.839148
14.3,42.909435,6.308959,16.90398
14.400001,42.697754,6.2179384,16.968313
14.5,42.48629,6.1267056,17.03217
14.6,42.27501,6.035254,17.095566
14.7,42.063915,5.9435797,17.15852
14.8,41.85298,5.851674,17.22106
14.900001,41.642185,5.759532,17.283203
15.0,41.431522,5.6671476,17.344976
15.1,41.220947,5.574514,17.406406
15.2,41.01042,5.4816275,17.467566
15.3,40.79998,5.3884716,17.528393
15.400001,40.589577,5.295044,17.58895
15.5,40.379204,5.201339,17.649256
15.6,40.168816,5.1073456,17.70934
15.7,39.95841,5.0130596,17.769218
15.8,39.74796,4.9184675,17.82892
15.900001,39.537453,4.8235607,17.888453
16.0,39.326874,4.7283273,17.947836
16.1,39.11619,4.6327534,18.007084
16.2,38.9054,4.5368247,18.066204
16.300001,38.694477,4.440528,18.125206
16.4,38.483418,4.3438478,18.184097
16.5,38.272194,4.246763,18.242884
16.6,38.060806,4.149259,18.301561
16.7,37.849335,4.0513296,18.360151
16.800001,37.637592,3.9529324,18.418617
16.9,37.42568,3.8540595,18.476955
17.0,37.213585,3.7546866,18.535154
17.1,37.00133,3.6547997,18.593197
17.2,36.788925,3.554386,18.651064
17.300001,36.57639,3.4534361,18.708742
17.4,36.36374,3.3519485,18.766209
17.5,36.15099,3.249918,18.823456
17.6,35.938175,3.1473489,18.88046
17.7,35.72532,3.0442486,18.937202
17.800001,35.512398,2.940632,18.993717
17.9,35.299534,2.8365064,19.04991
18.0,35.086693,2.7318902,19.105804
18.1,34.873913,2.6268063,19.16138
18.2,34.66121,2.5212734,19.216633
18.300001,34.4486,2.4153104,19.27154
18.4,34.23611,2.3089368,19.326096
18.5,34.023743,2.202165,19.380291
18.6,33.811512,2.0950115,19.43411
18.7,33.599438,1.9874923,19.487549
18.800001,33.387516,1.8796197,19.540594
18.9,33.175625,1.771399,19.593267
19.0,32.963993,1.6628443,19.645525
19.1,32.752525,1.5539603,19.697382
19.2,32.541225,1.4447509,19.748838
19.300001,32.330082,1.3352127,19.7999
19.4,32.119125,1.2253385,19.85057
19.5,31.908339,1.115107,19.900862
19.6,31.697748,1.0044976,19.950783
19.7,31.487368,0.89348066,20.00035
19.800001,31.27722,0.782019,20.04959
19.9,31.067327,0.67007184,20.098516
20.0,30.857655,0.55758446,20.147133
20.1,30.64836,0.44450125,20.195513
20.2,30.439444,0.33076903,20.243675
20.300001,30.230968,0.21634617,20.29164
20.4,30.022938,0.10120723,20.33945
20.5,29.815454,-0.01465677,20.38711
20.6,29.608534,-0.1312193,20.434633
20.7,29.402205,-0.24843232,20.482021
20.800001,29.196447,-0.36622676,20.529303
20.9,28.991278,-0.48451817,20.57642
21.0,28.786663,-0.6032271,20.623377
21.1,28.582554,-0.72227025,20.670101
21.2,28.378956,-0.84157234,20.716633
21.300001,28.17581,-0.96106905,20.762922
21.4,27.973082,-1.0807041,20.808943
21.5,27.770714,-1.2004395,20.854658
21.6,27.568655,-1.32024,20.900055
21.7,27.366848,-1.440083,20.945053
21.800001,27.165213,-1.5599583,20.989618
21.9,26.963682,-1.679859,21.033682
22.0,26.76217,-1.7997901,21.077196
22.1,26.560614,-1.9197553,21.120098
22.2,26.35901,-2.0397646,21.162312
22.300001,26.15723,-2.159828,21.203823
22.4,25.955326,-2.279946,21.244616
22.5,25.753307,-2.4001215,21.284729
22.6,25.55124,-2.5203469,21.324224
22.7,25.349203,-2.64061,21.363194
22.800001,25.147305,-2.7608964,21.40177
22.9,24.945675,-2.8811862,21.440083
23.0,24.744425,-3.001462,21.478304
23.1,24.543667,-3.1217096,21.516575
23.2,24.3435,-3.2419174,21.555035
23.300001,24.144014,-3.362076,21.593805
23.4,23.945286,-3.4821763,21.632992
23.5,23.747381,-3.602218,21.672699
23.6,23.550406,-3.7221925,21.71299
23.7,23.354334,-3.8420942,21.753935
23.800001,23.159258,-3.9618833,21.795536
23.9,22.965237,-4.0815177,21.837767
24.0,22.772287,-4.2009645,21.880575
24.1,22.58041,-4.320184,21.92388
24.2,22.389595,-4.439143,21.96756
24.300001,22.199818,-4.5578184,22.01151
24.4,22.010992,-4.676186,22.055548
24.5,21.823044,-4.794259,22.099577
24.6,21.635912,-4.9120326,22.143509
24.7,21.449553,-5.0294943,22.187277
24.800001,21.263948,-5.1466265,22.230846
24.9,21.079075,-5.2634006,22.27418
25.0,20.89497,-5.3797846,22.317299
25.1,20.711678,-5.4957294,22.360212
25.2,20.529278,-5.6111856,22.402943
25.300001,20.347855,-5.726106,22.445526
25.4,20.167501,-5.8404403,22.488003
25.5,19.9883,-5.9541497,22.530432
25.6,19.81036,-6.067187,22.572865
25.7,19.633814,-6.179502,22.61542
25.800001,19.458704,-6.291069,22.658083
25.9,19.285093,-6.4018545,22.700945
26.0,19.112997,-6.511845,22.744081
26.1,18.942423,-6.6210237,22.787563
26.2,18.77337,-6.7293787,22.831455
26.300001,18.605812,-6.836907,22.875832
26.4,18.439718,-6.943603,22.920755
26.5,18.275038,-7.0494757,22.966303
26.6,18.111753,-7.1545353,23.01258
26.7,17.949783,-7.2587595,23.059494
26.800001,17.789116,-7.3621545,23.107065
26.9,17.629736,-7.4647174,23.155235
27.0,17.471615,-7.566454,23.203949
27.1,17.31475,-7.6673636,23.253113
27.2,17.159136,-7.7674503,23.302622
27.300001,17.004774,-7.86672,23.352348
27.4,16.851658,-7.9652023,23.402216
27.5,16.69983,-8.06287,23.452023
27.6,16.549313,-8.159765,23.501684
27.7,16.40014,-8.255902,23.5511
27.800001,16.25235,-8.351302,23.600163
27.9,16.105984,-8.445979,23.648802
28.0,15.961074,-8.539953,23.696945
28.1,15.817663,-8.633236,23.744547
28.2,15.675794,-8.725842,23.791561
28.300001,15.535467,-8.817808,23.837954
28.4,15.396764,-8.90908,23.883732
28.5,15.259665,-8.999664,23.928913
28.6,15.124178,-9.089541,23.973513
28.7,14.990292,-9.178695,24.017553
28.800001,14.857992,-9.267098,24.061043
28.9,14.727251,-9.354729,24.103998
29.0,14.598026,-9.441564,24.146433
29.1,14.470245,-9.527579,24.188366
29.2,14.343901,-9.612737,24.229782
29.300001,14.218912,-9.697022,24.270668
29.4,14.095221,-9.7804165,24.310997
29.5,13.972756,-9.862908,24.350742
29.6,13.85146,-9.944485,24.389872
29.7,13.731273,-10.025142,24.428368
29.800001,13.612136,-10.104878,24.4662
29.9,13.493996,-10.183698,24.503344
30.0,13.376788,-10.26161,24.539774
30.1,13.26044,-10.338617,24.57558
30.2,13.144943,-10.41476,24.610561
30.300001,13.030234,-10.490057,24.644808
30.4,12.916272,-10.564546,24.67832
30.5,12.803013,-10.638266,24.711111
30.6,12.690426,-10.711258,24.743196
30.7,12.578481,-10.783568,24.774593
30.800001,12.4671545,-10.8552475,24.80533
30.9,12.356429,-10.926348,24.835426
31.0,12.246287,-10.996929,24.864916
31.1,12.136722,-11.067049,24.893837
31.2,12.027747,-11.13675,24.92221
31.300001,11.919325,-11.2061205,24.95008
31.4,11.811483,-11.275205,24.977472
31.5,11.70423,-11.344064,25.004414
31.6,11.597579,-11.41275,25.030928
31.7,11.491541,-11.481307,25.05703
31.800001,11.386132,-11.54978,25.082745
31.9,11.281367,-11.618205,25.10808
32.0,11.177257,-11.686616,25.133053
32.100002,11.073818,-11.755039,25.157663
32.2,10.971077,-11.823495,25.18192
32.3,10.869044,-11.892002,25.205822
32.4,10.767763,-11.960611,25.229376
32.5,10.66721,-12.029266,25.252562
32.600002,10.567415,-12.097994,25.27538
32.7,10.468409,-12.166787,25.297812
32.8,10.370207,-12.235642,25.319845
32.9,10.272827,-12.304551,25.341465
33.0,10.176303,-12.373502,25.362654
33.100002,10.080649,-12.442488,25.383396
33.2,9.985902,-12.51149,25.403666
33.3,9.892082,-12.580501,25.423449
33.4,9.799216,-12.649505,25.44272
33.5,9.707341,-12.718482,25.46146
33.600002,9.616479,-12.787416,25.479645
33.7,9.5266695,-12.856287,25.497246
33.8,9.437944,-12.925075,25.514238
33.9,9.35035,-12.99375,25.53063
34.0,9.2638855,-13.062303,25.546337
34.100002,9.178591,-13.1307125,25.56137
34.2,9.0945,-13.198948,25.5757
34.3,9.011636,-13.266987,25.589308
34.4,8.930017,-13.334813,25.602179
34.5,8.84967,-13.402395,25.61429
34.600002,8.770603,-13.469716,25.625635
34.7,8.692833,-13.53675,25.6362
34.8,8.616366,-13.603479,25.645973
34.9,8.5412035,-13.669887,25.654953
35.0,8.467351,-13.735944,25.663136
35.100002,8.394804,-13.801639,25.670515
35.2,8.323577,-13.866933,25.677101
35.3,8.253627,-13.931845,25.682886
35.4,8.18494,-13.996351,25.687897
35.5,8.117502,-14.060439,25.692135
35.600002,8.051281,-14.124103,25.69562
35.7,7.9862566,-14.187332,25.69836
35.8,7.9223976,-14.250122,25.70038
35.9,7.8596725,-14.312476,25.701696
36.0,7.798054,-14.374383,25.702328
36.100002,7.737504,-14.435846,25.702301
36.2,7.6779923,-14.496864,25.701632
36.3,7.6194787,-14.557441,25.700352
36.4,7.561941,-14.617575,25.698425
36.5,7.505323,-14.677274,25.695976
36.600002,7.4496017,-14.73654,25.692987
36.7,7.394751,-14.795376,25.689476
36.8,7.3407393,-14.853786,25.685474
36.9,7.287535,-14.911779,25.681002
37.0,7.2351193,-14.969355,25.676079
37.100002,7.1834598,-15.026523,25.670734
37.2,7.1325383,-15.0832815,25.664991
37.3,7.08233,-15.139641,25.658863
37.4,7.032813,-15.19561,25.652378
37.5,6.983973,-15.251185,25.645554
37.600002,6.935787,-15.306382,25.638414
37.7,6.8882313,-15.361176,25.630959
37.8,6.841306,-15.415618,25.623236
37.9,6.794987,-15.469697,25.615248
38.0,6.7492633,-15.5234165,25.607016
38.100002,6.7041183,-15.576785,25.59855
38.2,6.6595426,-15.629805,25.589872
38.3,6.6155205,-15.682486,25.580988
38.4,6.5720377,-15.734836,25.571918
38.5,6.5290856,-15.786855,25.562675
38.600002,6.4866476,-15.838558,25.553265
38.7,6.4447155,-15.889944,25.543701
38.8,6.403274,-15.941021,25.533998
38.9,6.362313,-15.991797,25.524157
39.0,6.3218207,-16.042278,25.51419
39.100002,6.2817845,-16.092468,25.504105
39.2,6.242196,-16.142374,25.49391
39.3,6.203042,-16.192003,25.483606
39.4,6.1643105,-16.24136,25.473202
39.5,6.125988,-16.2904,25.46273
39.600002,6.088073,-16.339224,25.452139
39.7,6.0505524,-16.38779,25.44146
39.8,6.0134134,-16.436106,25.430696
39.9,5.976646,-16.48418,25.41984
40.0,5.9402423,-16.53201,25.408905
40.100002,5.904191,-16.579605,25.397882
40.2,5.8684864,-16.626966,25.386776
40.3,5.8331184,-16.6741,25.375587
40.4,5.7980776,-16.721016,25.364313
40.5,5.7633586,-16.767706,25.352951
40.600002,5.728953,-16.814182,25.341503
40.7,5.6948547,-16.860441,25.329964
40.8,5.661057,-16.906494,25.318333
40.9,5.627552,-16.952343,25.306604
41.0,5.594338,-16.997982,25.294775
41.100002,5.5614047,-17.04342,25.282843
41.2,5.5287514,-17.088657,25.270805
41.3,5.4963737,-17.133673,25.258615
41.4,5.4642615,-17.178513,25.24634
41.5,5.4324145,-17.22316,25.233942
41.600002,5.400829,-17.267616,25.221415
41.7,5.369503,-17.311876,25.208754
41.8,5.338433,-17.355946,25.195953
41.9,5.307616,-17.399826,25.183002
42.0,5.277051,-17.443518,25.1699
42.100002,5.2467346,-17.487022,25.156635
42.2,5.2166653,-17.530338,25.143204
42.3,5.1868405,-17.57347,25.1296
42.4,5.1572566,-17.616415,25.11582
42.5,5.127913,-17.659172,25.101849
42.600002,5.098807,-17.70175,25.087688
42.7,5.069938,-17.744146,25.07333
42.8,5.0413027,-17.786356,25.058765
42.9,5.0128984,-17.82839,25.043995
43.0,4.9847264,-17.870241,25.029005
43.100002,4.9567814,-17.911915,25.01379
43.2,4.929066,-17.95341,24.99835
43.3,4.901575,-17.994726,24.982674
43.4,4.874308,-18.035868,24.966753
43.5,4.847276,-18.07687,24.950586
43.600002,4.820453,-18.11767,24.934168
43.7,4.7938495,-18.158297,24.917496
43.8,4.767459,-18.198753,24.900566
43.9,4.741279,-18.239044,24.883371
44.0,4.7153096,-18.279167,24.86591
44.100002,4.6895447,-18.319126,24.848177
44.2,4.6639833,-18.358923,24.830173
44.3,4.6386194,-18.398561,24.811897
44.4,4.6134524,-18.438042,24.793339
44.5,4.588479,-18.477365,24.7745
44.600002,4.563694,-18.516537,24.755383
44.7,4.539096,-18.555555,24.735981
44.8,4.5146813,-18.594423,24.71629
44.9,4.490445,-18.633146,24.696316
45.0,4.466386,-18.671722,24.67605
45.100002,4.4424977,-18.710155,24.655495
45.2,4.418779,-18.748446,24.634651
45.3,4.3952255,-18.7866,24.613518
45.4,4.371834,-18.824617,24.592096
45.5,4.348599,-18.862503,24.570381
45.600002,4.325521,-18.900213,24.54844
45.7,4.3025928,-18.937828,24.526154
45.8,4.2798133,-18.975313,24.503576
45.9,4.2571783,-19.012674,24.48071
46.0,4.2346873,-19.04991,24.45755
46.100002,4.2123365,-19.087019,24.4341
46.2,4.1901245,-19.124004,24.410353
46.3,4.168048,-19.16087,24.38632
46.4,4.146106,-19.197613,24.361992
46.5,4.1242967,-19.234236,24.337368
46.600002,4.1026173,-19.270744,24.312456
46.7,4.081068,-19.307129,24.287249
46.8,4.0596476,-19.343397,24.26175
46.9,4.038354,-19.379549,24.235956
47.0,4.0171876,-19.415583,24.209873
47.100002,3.996146,-19.451498,24.183493
47.2,3.975231,-19.487297,24.156824
47.3,3.9544413,-19.522978,24.129862
47.4,3.9337757,-19.55854,24.102608
47.5,3.9132364,-19.59398,24.075062
47.600002,3.8928223,-19.629303,24.047222
47.7,3.872535,-19.664505,24.019096
47.8,3.8523786,-19.699575,23.990667
47.9,3.8323448,-19.73453,23.961962
48.0,3.8124387,-19.769363,23.932962
48.100002,3.7926602,-19.804068,23.903687
48.2,3.773012,-19.83865,23.874125
48.3,3.7534926,-19.873102,23.844286
48.4,3.734103,-19.907421,23.814169
48.5,3.7148452,-19.941614,23.783781
48.600002,3.6957188,-19.975674,23.753122
48.7,3.6767244,-20.0096,23.722198
48.8,3.6578636,-20.04339,23.691015
48.9,3.6391351,-20.07705,23.65957
49.0,3.620541,-20.110573,23.627878
49.100002,3.6020806,-20.143957,23.595932
49.2,3.5837557,-20.177206,23.56375
49.3,3.565566,-20.21032,23.531324
49.4,3.5475106,-20.243294,23.498672
49.5,3.5295923,-20.276127,23.46579
49.600002,3.5118089,-20.308825,23.43269
49.7,3.494163,-20.341381,23.399374
49.8,3.4766538,-20.373802,23.36585
49.9,3.4592807,-20.406082,23.332129
50.0,3.4420462,-20.438253,23.298223
